Country!Year!TotalCO2(Tonnes)!Population!PopulationString!emiperpop
Denmark!1970!62.0462!4928757!4,928,757!1.25886100694354e-05
Denmark!1971!56.393!4963126!4,963,126!1.13623953935483e-05
Denmark!1972!58.4826!4991596!4,991,596!1.17162126101551e-05
Denmark!1973!57.47!5021861!5,021,861!1.14439646975494e-05
Denmark!1974!51.0821!5045297!5,045,297!1.01246963261033e-05
Denmark!1975!53.6039!5059862!5,059,862!1.05939450522564e-05
Denmark!1976!59.2725!5072596!5,072,596!1.16848453927732e-05
Denmark!1977!60.8405!5088419!5,088,419!1.19566608017146e-05
Denmark!1978!60.498!5104248!5,104,248!1.18524805221063e-05
Denmark!1979!63.8618!5116801!5,116,801!1.24808058785167e-05
Denmark!1980!63.4963!5123027!5,123,027!1.23942934518987e-05
Denmark!1981!53.3388!5121572!5,121,572!1.04145367867522e-05
Denmark!1982!55.523!5117810!5,117,810!1.08489764176474e-05
Denmark!1983!52.3814!5114297!5,114,297!1.02421505829638e-05
Denmark!1984!53.8945!5111619!5,111,619!1.05435283811254e-05
Denmark!1985!61.4869!5113691!5,113,691!1.20239764193808e-05
Denmark!1986!62.5996!5120534!5,120,534!1.22252093238713e-05
Denmark!1987!60.8727!5127024!5,127,024!1.18729110688774e-05
Denmark!1988!57.0544!5129516!5,129,516!1.11227647988621e-05
Denmark!1989!51.5056!5132594!5,132,594!1.00350037427468e-05
Denmark!1990!51.6751!5140939!5,140,939!1.00516851104438e-05
Denmark!1991!62.118!5154298!5,154,298!1.20516896772364e-05
Denmark!1992!56.4288!5171370!5,171,370!1.0911769995185e-05
Denmark!1993!58.8278!5188628!5,188,628!1.13378334311113e-05
Denmark!1994!62.785!5206180!5,206,180!1.20597059648341e-05
Denmark!1995!59.7351!5233373!5,233,373!1.14142638027139e-05
Denmark!1996!72.9684!5263074!5,263,074!1.38642169956189e-05
Denmark!1997!63.5238!5284991!5,284,991!1.20196609606336e-05
Denmark!1998!59.4431!5304219!5,304,219!1.12067582428252e-05
Denmark!1999!56.4755!5321799!5,321,799!1.06121069209867e-05
Denmark!2000!52.2734!5339616!5,339,616!9.78973019782696e-06
Denmark!2001!53.4056!5358783!5,358,783!9.96599414456603e-06
Denmark!2002!53.5118!5375931!5,375,931!9.9539596025321e-06
Denmark!2003!58.7395!5390574!5,390,574!1.08967059908648e-05
Denmark!2004!53.3134!5404523!5,404,523!9.86458934488761e-06
Denmark!2005!49.8434!5419432!5,419,432!9.19716309753495e-06
Denmark!2006!58.0232!5437272!5,437,272!1.06713807953694e-05
Denmark!2007!53.2661!5461438!5,461,438!9.75312728991888e-06
Denmark!2008!50.1438!5493621!5,493,621!9.12764094938475e-06
Denmark!2009!47.8403!5523095!5,523,095!8.66186440754686e-06
Denmark!2010!48.2031!5547683!5,547,683!8.68887065104477e-06
Denmark!2011!42.8139!5570572!5,570,572!7.68572778522565e-06
Djibouti!1960!0.0403!83636!83,636!4.81849921086613e-07
Djibouti!1961!0.044!88499!88,499!4.97180759104623e-07
Djibouti!1962!0.0476!94200!94,200!5.05307855626327e-07
Djibouti!1963!0.066!100622!100,622!6.55920176502157e-07
Djibouti!1964!0.0843!107584!107,584!7.83573765615705e-07
Djibouti!1965!0.1209!114963!114,963!1.0516427024347e-06
Djibouti!1966!0.1392!122866!122,866!1.13294157863038e-06
Djibouti!1967!0.0879!131401!131,401!6.68944680786295e-07
Djibouti!1968!0.1209!140459!140,459!8.60749400180836e-07
Djibouti!1969!0.0843!149887!149,887!5.62423692515028e-07
Djibouti!1970!0.1392!159667!159,667!8.71814463852894e-07
Djibouti!1971!0.1612!169374!169,374!9.5173993647195e-07
Djibouti!1972!0.1905!179224!179,224!1.06291568093559e-06
Djibouti!1973!0.1795!190560!190,560!9.4196053736356e-07
Djibouti!1974!0.1942!205197!205,197!9.46407598551636e-07
Djibouti!1975!0.1979!224244!224,244!8.82520825529334e-07
Djibouti!1976!0.1979!248710!248,710!7.95705842145471e-07
Djibouti!1977!0.1979!277750!277,750!7.12511251125112e-07
Djibouti!1978!0.2015!308385!308,385!6.53404024190541e-07
Djibouti!1979!0.3627!336479!336,479!1.07792759726461e-06
Djibouti!1980!0.3481!359247!359,247!9.68971209223737e-07
Djibouti!1981!0.3004!375041!375,041!8.00979092952504e-07
Djibouti!1982!0.3481!385184!385,184!9.03723934535183e-07
Djibouti!1983!0.3481!393443!393,443!8.8475331877807e-07
Djibouti!1984!0.3554!405229!405,229!8.77034960479136e-07
Djibouti!1985!0.3737!424227!424,227!8.80896312587365e-07
Djibouti!1986!0.3847!451942!451,942!8.51215421447885e-07
Djibouti!1987!0.3957!486555!486,555!8.13268797977618e-07
Djibouti!1988!0.3664!524393!524,393!6.98712606766299e-07
Djibouti!1989!0.4067!560124!560,124!7.26089223100599e-07
Djibouti!1990!0.3994!589924!589,924!6.77036364006211e-07
Djibouti!1991!0.3994!612589!612,589!6.51986894965466e-07
Djibouti!1992!0.414!629373!629,373!6.57797522295999e-07
Djibouti!1993!0.4287!641900!641,900!6.67861037544789e-07
Djibouti!1994!0.4287!652793!652,793!6.56716600821394e-07
Djibouti!1995!0.4287!663999!663,999!6.45633502460094e-07
Djibouti!1996!0.436!675891!675,891!6.45074427681387e-07
Djibouti!1997!0.4397!687897!687,897!6.39194530576525e-07
Djibouti!1998!0.4104!699922!699,922!5.86351050545632e-07
Djibouti!1999!0.4433!711652!711,652!6.22916818894628e-07
Djibouti!2000!0.403!722887!722,887!5.57486854791966e-07
Djibouti!2001!0.3847!733732!733,732!5.24305877350313e-07
Djibouti!2002!0.3994!744434!744,434!5.36514989911799e-07
Djibouti!2003!0.4067!755085!755,085!5.38614857929902e-07
Djibouti!2004!0.458!765776!765,776!5.98086124401914e-07
Djibouti!2005!0.4727!776585!776,585!6.08690613390678e-07
Djibouti!2006!0.4873!787544!787,544!6.18759078857816e-07
Djibouti!2007!0.4873!798690!798,690!6.10124078178017e-07
Djibouti!2008!0.524!810100!810,100!6.46833724231576e-07
Djibouti!2009!0.5313!821865!821,865!6.46456534832363e-07
Djibouti!2010!0.5386!834036!834,036!6.45775482113482e-07
Djibouti!2011!1.1498!846646!846,646!1.35806464567245e-06
Dominica!1960!0.011!60016!60,016!1.83284457478006e-07
Dominica!1961!0.011!61035!61,035!1.80224461374621e-07
Dominica!1962!0.011!61984!61,984!1.77465152297367e-07
Dominica!1963!0.0147!62920!62,920!2.33630006357279e-07
Dominica!1964!0.0147!63921!63,921!2.29971370910968e-07
Dominica!1965!0.0147!65038!65,038!2.26021710384698e-07
Dominica!1966!0.0147!66305!66,305!2.21702737350124e-07
Dominica!1967!0.022!67682!67,682!3.25049496173281e-07
Dominica!1968!0.022!69042!69,042!3.18646620897425e-07
Dominica!1969!0.0183!70212!70,212!2.60639206973167e-07
Dominica!1970!0.0256!71076!71,076!3.60177837807417e-07
Dominica!1971!0.0256!71566!71,566!3.57711762568818e-07
Dominica!1972!0.0256!71737!71,737!3.56859082481843e-07
Dominica!1973!0.0256!71745!71,745!3.56819290542895e-07
Dominica!1974!0.0293!71811!71,811!4.08015485092813e-07
Dominica!1975!0.0293!72091!72,091!4.0643076112136e-07
Dominica!1976!0.0293!72648!72,648!4.03314612928092e-07
Dominica!1977!0.0256!73411!73,411!3.4872158123442e-07
Dominica!1978!0.0256!74239!74,239!3.44832231037595e-07
Dominica!1979!0.033!74923!74,923!4.40452197589525e-07
Dominica!1980!0.0366!75313!75,313!4.8597187736513e-07
Dominica!1981!0.0366!75376!75,376!4.85565697304182e-07
Dominica!1982!0.0403!75168!75,168!5.36132396764581e-07
Dominica!1983!0.0403!74750!74,750!5.39130434782609e-07
Dominica!1984!0.044!74215!74,215!5.9287206090413e-07
Dominica!1985!0.0476!73640!73,640!6.4638783269962e-07
Dominica!1986!0.0476!73025!73,025!6.51831564532694e-07
Dominica!1987!0.0476!72368!72,368!6.57749281450365e-07
Dominica!1988!0.055!71743!71,743!7.66625315361777e-07
Dominica!1989!0.0586!71242!71,242!8.22548496673311e-07
Dominica!1990!0.0586!70928!70,928!8.26189939093165e-07
Dominica!1991!0.0586!70849!70,849!8.27111180115457e-07
Dominica!1992!0.0586!70978!70,978!8.25607934853053e-07
Dominica!1993!0.0623!71205!71,205!8.74938557685556e-07
Dominica!1994!0.0696!71372!71,372!9.751723364905e-07
Dominica!1995!0.0806!71367!71,367!1.12937351997422e-06
Dominica!1996!0.0733!71146!71,146!1.03027577094988e-06
Dominica!1997!0.0806!70756!70,756!1.13912601051501e-06
Dominica!1998!0.0769!70295!70,295!1.0939611636674e-06
Dominica!1999!0.0806!69902!69,902!1.15304283139252e-06
Dominica!2000!0.1026!69679!69,679!1.47246659682257e-06
Dominica!2001!0.1136!69660!69,660!1.63077806488659e-06
Dominica!2002!0.1026!69806!69,806!1.46978769733261e-06
Dominica!2003!0.1136!70058!70,058!1.62151360301465e-06
Dominica!2004!0.1099!70325!70,325!1.56274440099538e-06
Dominica!2005!0.1136!70542!70,542!1.61038813756344e-06
Dominica!2006!0.1099!70690!70,690!1.55467534304711e-06
Dominica!2007!0.1502!70795!70,795!2.12161875838689e-06
Dominica!2008!0.1282!70883!70,883!1.80861419522311e-06
Dominica!2009!0.1282!70996!70,996!1.8057355343963e-06
Dominica!2010!0.1356!71167!71,167!1.90537749237708e-06
Dominica!2011!0.1416!71401!71,401!1.98316550188373e-06
Dominican Republic!1960!1.0406!3311788!3,311,788!3.14210933791656e-07
Dominican Republic!1961!1.0332!3424702!3,424,702!3.01690482850771e-07
Dominican Republic!1962!1.2421!3540319!3,540,319!3.50844090603135e-07
Dominican Republic!1963!1.2494!3658264!3,658,264!3.41528112787923e-07
Dominican Republic!1964!1.7477!3778110!3,778,110!4.62585790249622e-07
Dominican Republic!1965!1.5499!3899504!3,899,504!3.97460805271645e-07
Dominican Republic!1966!1.6708!4022212!4,022,212!4.15393320889103e-07
Dominican Republic!1967!1.5682!4146104!4,146,104!3.78234602894669e-07
Dominican Republic!1968!2.3486!4271065!4,271,065!5.49886269583816e-07
Dominican Republic!1969!2.6564!4397027!4,397,027!6.04135476084181e-07
Dominican Republic!1970!3.1071!4523917!4,523,917!6.86816314269249e-07
Dominican Republic!1971!3.7468!4651703!4,651,703!8.05468448867006e-07
Dominican Republic!1972!4.8671!4780283!4,780,283!1.01816147705063e-06
Dominican Republic!1973!4.8695!4909454!4,909,454!9.91861824145822e-07
Dominican Republic!1974!5.2404!5038976!5,038,976!1.03997320090431e-06
Dominican Republic!1975!5.4431!5168720!5,168,720!1.05308470956059e-06
Dominican Republic!1976!5.6061!5298530!5,298,530!1.05804817562607e-06
Dominican Republic!1977!6.0387!5428547!5,428,547!1.11239711105016e-06
Dominican Republic!1978!6.1924!5559298!5,559,298!1.11388164476882e-06
Dominican Republic!1979!6.5233!5691517!5,691,517!1.14614434077944e-06
Dominican Republic!1980!6.7656!5825715!5,825,715!1.16133384485853e-06
Dominican Republic!1981!6.4027!5962066!5,962,066!1.07390626001121e-06
Dominican Republic!1982!6.2027!6100385!6,100,385!1.01677189226582e-06
Dominican Republic!1983!7.2296!6240380!6,240,380!1.15851919274147e-06
Dominican Republic!1984!7.5679!6381602!6,381,602!1.1858934480715e-06
Dominican Republic!1985!6.662!6523696!6,523,696!1.02120025212702e-06
Dominican Republic!1986!7.5213!6666429!6,666,429!1.12823522158565e-06
Dominican Republic!1987!8.5223!6809797!6,809,797!1.25147636559504e-06
Dominican Republic!1988!8.7838!6953918!6,953,918!1.26314402902076e-06
Dominican Republic!1989!9.3688!7099011!7,099,011!1.31973312902318e-06
Dominican Republic!1990!7.9176!7245127!7,245,127!1.09281728256799e-06
Dominican Republic!1991!8.2756!7392389!7,392,389!1.11947572023063e-06
Dominican Republic!1992!9.6715!7540421!7,540,421!1.28262069186853e-06
Dominican Republic!1993!9.5539!7688196!7,688,196!1.24267123262726e-06
Dominican Republic!1994!11.1675!7834359!7,834,359!1.42545165469185e-06
Dominican Republic!1995!11.8955!7977966!7,977,966!1.49104420851129e-06
Dominican Republic!1996!12.7771!8118570!8,118,570!1.57381164416886e-06
Dominican Republic!1997!14.556!8256496!8,256,496!1.76297548015526e-06
Dominican Republic!1998!16.468!8392534!8,392,534!1.96222023050487e-06
Dominican Republic!1999!17.7158!8527881!8,527,881!2.0773976559945e-06
Dominican Republic!2000!18.3394!8663421!8,663,421!2.11687738596566e-06
Dominican Republic!2001!18.2467!8799298!8,799,298!2.07365405740322e-06
Dominican Republic!2002!19.8606!8935261!8,935,261!2.22272186565115e-06
Dominican Republic!2003!19.6373!9071318!9,071,318!2.16476811859093e-06
Dominican Republic!2004!19.0827!9207389!9,207,389!2.07254195516232e-06
Dominican Republic!2005!18.645!9343362!9,343,362!1.99553436974828e-06
Dominican Republic!2006!20.4033!9479269!9,479,269!2.15241280735888e-06
Dominican Republic!2007!20.8745!9615015!9,615,015!2.17103145444911e-06
Dominican Republic!2008!21.3632!9750195!9,750,195!2.19105361482514e-06
Dominican Republic!2009!19.5749!9884265!9,884,265!1.98041027835656e-06
Dominican Republic!2010!19.7149!10016797!10,016,797!1.96818404126589e-06
Dominican Republic!2011!18.03!10147598!10,147,598!1.7767751540808e-06
Ecuador!1960!1.7624!4514593!4,514,593!3.90378490375544e-07
Ecuador!1961!1.6451!4644682!4,644,682!3.54190017745025e-07
Ecuador!1962!1.5645!4779559!4,779,559!3.27331454638388e-07
Ecuador!1963!1.7954!4919224!4,919,224!3.64976264549043e-07
Ecuador!1964!2.1434!5063645!5,063,645!4.23291917186138e-07
Ecuador!1965!2.2753!5212760!5,212,760!4.36486621290833e-07
Ecuador!1966!2.4182!5366554!5,366,554!4.5060573321353e-07
Ecuador!1967!2.5904!5524930!5,524,930!4.68856618997888e-07
Ecuador!1968!3.1144!5687634!5,687,634!5.47573912104752e-07
Ecuador!1969!3.228!5854337!5,854,337!5.51386092054489e-07
Ecuador!1970!3.6677!6024764!6,024,764!6.0877073359222e-07
Ecuador!1971!3.7232!6198787!6,198,787!6.00633640097651e-07
Ecuador!1972!3.8318!6376333!6,376,333!6.00941011079566e-07
Ecuador!1973!4.2818!6557257!6,557,257!6.52986454549517e-07
Ecuador!1974!5.4995!6741417!6,741,417!8.15778047849584e-07
Ecuador!1975!6.2168!6928694!6,928,694!8.97254230017951e-07
Ecuador!1976!7.1341!7119087!7,119,087!1.00210883783272e-06
Ecuador!1977!8.3714!7312553!7,312,553!1.14479854026357e-06
Ecuador!1978!9.574!7508899!7,508,899!1.27502047903428e-06
Ecuador!1979!10.2959!7707895!7,707,895!1.33576028215226e-06
Ecuador!1980!11.9606!7909432!7,909,432!1.51219455455208e-06
Ecuador!1981!13.3817!8113200!8,113,200!1.64937385988266e-06
Ecuador!1982!13.5975!8319351!8,319,351!1.63444239821111e-06
Ecuador!1983!12.5852!8528791!8,528,791!1.47561360103677e-06
Ecuador!1984!13.0448!8742761!8,742,761!1.49206869546131e-06
Ecuador!1985!13.8604!8962049!8,962,049!1.54656596945632e-06
Ecuador!1986!14.4321!9186995!9,186,995!1.57092716388765e-06
Ecuador!1987!13.474!9417031!9,417,031!1.43081189814497e-06
Ecuador!1988!14.8737!9650906!9,650,906!1.54117136774516e-06
Ecuador!1989!14.4913!9886866!9,886,866!1.46571218827078e-06
Ecuador!1990!15.2413!10123593!10,123,593!1.50552279215492e-06
Ecuador!1991!15.7801!10360630!10,360,630!1.52308305576012e-06
Ecuador!1992!16.2721!10598168!10,598,168!1.53536913172163e-06
Ecuador!1993!15.4094!10836327!10,836,327!1.42201319690703e-06
Ecuador!1994!16.2024!11075454!11,075,454!1.46291068519629e-06
Ecuador!1995!18.5828!11315800!11,315,800!1.64219940260521e-06
Ecuador!1996!21.4683!11557151!11,557,151!1.85757718316564e-06
Ecuador!1997!22.1819!11799289!11,799,289!1.87993530796644e-06
Ecuador!1998!22.8054!12042454!12,042,454!1.89375022732078e-06
Ecuador!1999!19.1852!12286995!12,286,995!1.56142327721302e-06
Ecuador!2000!20.5243!12533087!12,533,087!1.63760931365114e-06
Ecuador!2001!21.2229!12780869!12,780,869!1.66052089259345e-06
Ecuador!2002!23.5332!13030041!13,030,041!1.80607259792966e-06
Ecuador!2003!23.8123!13279806!13,279,806!1.79312107420846e-06
Ecuador!2004!24.2155!13529091!13,529,091!1.78988374015667e-06
Ecuador!2005!27.6824!13777131!13,777,131!2.00930077532107e-06
Ecuador!2006!28.6487!14023503!14,023,503!2.04290611268811e-06
Ecuador!2007!29.9226!14268397!14,268,397!2.09712415487178e-06
Ecuador!2008!31.6275!14512402!14,512,402!2.17934288203979e-06
Ecuador!2009!34.13!14756424!14,756,424!2.31289098225966e-06
Ecuador!2010!34.6159!15001072!15,001,072!2.30756175292006e-06
Ecuador!2011!34.8686!15246481!15,246,481!2.28699330684897e-06
Egypt!1960!16.041!27997745!27,997,745!5.72938999194399e-07
Egypt!1961!17.0706!28785879!28,785,879!5.93019931751954e-07
Egypt!1962!18.5801!29590639!29,590,639!6.27904655928519e-07
Egypt!1963!21.537!30409962!30,409,962!7.08221864927026e-07
Egypt!1964!25.5014!31241836!31,241,836!8.16258045781944e-07
Egypt!1965!27.6229!32083955!32,083,955!8.60956824057383e-07
Egypt!1966!26.542!32937066!32,937,066!8.05839840136338e-07
Egypt!1967!19.661!33798820!33,798,820!5.81706698636225e-07
Egypt!1968!22.8853!34660399!34,660,399!6.60272260570341e-07
Egypt!1969!18.287!35510567!35,510,567!5.14973472544102e-07
Egypt!1970!19.8186!36342268!36,342,268!5.45331953415786e-07
Egypt!1971!22.2529!37152209!37,152,209!5.98965730409193e-07
Egypt!1972!24.5453!37945429!37,945,429!6.46857886360963e-07
Egypt!1973!22.5727!38733784!38,733,784!5.82765164384662e-07
Egypt!1974!25.0968!39533995!39,533,995!6.34815682047817e-07
Egypt!1975!27.4244!40359038!40,359,038!6.79510745523716e-07
Egypt!1976!31.6044!41212513!41,212,513!7.66864180303686e-07
Egypt!1977!33.8732!42093668!42,093,668!8.04710105092291e-07
Egypt!1978!34.8449!43005773!43,005,773!8.10237732501634e-07
Egypt!1979!38.4929!43951351!43,951,351!8.75806980313301e-07
Egypt!1980!43.3996!44931971!44,931,971!9.65895753827492e-07
Egypt!1981!49.7841!45945655!45,945,655!1.08354315549533e-06
Egypt!1982!52.5715!46991385!46,991,385!1.11874761724942e-06
Egypt!1983!60.421!48071851!48,071,851!1.25688940082628e-06
Egypt!1984!66.3284!49190419!49,190,419!1.34840079325204e-06
Egypt!1985!69.1202!50346551!50,346,551!1.37288848247023e-06
Egypt!1986!71.6934!51545011!51,545,011!1.39088921719311e-06
Egypt!1987!76.4344!52776850!52,776,850!1.44825619566154e-06
Egypt!1988!77.7976!54011214!54,011,214!1.44039717381653e-06
Egypt!1989!82.9486!55207254!55,207,254!1.50249458159973e-06
Egypt!1990!87.6026!56336614!56,336,614!1.55498518246056e-06
Egypt!1991!90.514!57387589!57,387,589!1.57723998476395e-06
Egypt!1992!93.5952!58370712!58,370,712!1.60346168126234e-06
Egypt!1993!93.5895!59307778!59,307,778!1.5780307938699e-06
Egypt!1994!88.2089!60231864!60,231,864!1.46448896218785e-06
Egypt!1995!94.0444!61168397!61,168,397!1.53746713355918e-06
Egypt!1996!98.8701!62123592!62,123,592!1.59150649241274e-06
Egypt!1997!105.9656!63094069!63,094,069!1.67948591174235e-06
Egypt!1998!111.4692!64084443!64,084,443!1.73941123276986e-06
Egypt!1999!117.3734!65097777!65,097,777!1.80303238311809e-06
Egypt!2000!114.9045!66136590!66,136,590!1.73738168236373e-06
Egypt!2001!125.7731!67204189!67,204,189!1.87150684907454e-06
Egypt!2002!132.4969!68302914!68,302,914!1.93984256659972e-06
Egypt!2003!135.5321!69432477!69,432,477!1.95199863026635e-06
Egypt!2004!146.71!70591288!70,591,288!2.07830178704205e-06
Egypt!2005!170.2717!71777678!71,777,678!2.37220964434096e-06
Egypt!2006!180.4291!72990754!72,990,754!2.4719445972568e-06
Egypt!2007!194.4476!74229577!74,229,577!2.61954342000359e-06
Egypt!2008!197.0727!75491922!75,491,922!2.61051374476861e-06
Egypt!2009!197.4786!76775023!76,775,023!2.57217246291154e-06
Egypt!2010!203.3727!78075705!78,075,705!2.60481413520377e-06
Egypt!2011!211.5212!79392466!79,392,466!2.66424776376136e-06
El Salvador!1960!0.6192!2772970!2,772,970!2.23298485017869e-07
El Salvador!1961!0.5826!2858859!2,858,859!2.03787594981075e-07
El Salvador!1962!0.6485!2950666!2,950,666!2.19780890144801e-07
El Salvador!1963!1.1248!3046771!3,046,771!3.69177729471628e-07
El Salvador!1964!1.2311!3144962!3,144,962!3.91451470637801e-07
El Salvador!1965!1.0406!3243557!3,243,557!3.20820629944225e-07
El Salvador!1966!1.3044!3341712!3,341,712!3.90338844281015e-07
El Salvador!1967!1.1578!3439514!3,439,514!3.36617324424323e-07
El Salvador!1968!1.2604!3537318!3,537,318!3.56315151761872e-07
El Salvador!1969!1.1908!3635882!3,635,882!3.27513379147068e-07
El Salvador!1970!1.429!3735620!3,735,620!3.82533555340211e-07
El Salvador!1971!1.5116!3836433!3,836,433!3.94011833387941e-07
El Salvador!1972!1.7399!3937583!3,937,583!4.41870050739248e-07
El Salvador!1973!1.9309!4038088!4,038,088!4.78171847666519e-07
El Salvador!1974!1.9266!4136679!4,136,679!4.65735920046008e-07
El Salvador!1975!2.1749!4232375!4,232,375!5.13872234856316e-07
El Salvador!1976!2.2212!4324952!4,324,952!5.13577954159954e-07
El Salvador!1977!2.3369!4414427!4,414,427!5.29377878487967e-07
El Salvador!1978!2.4172!4500401!4,500,401!5.3710769329222e-07
El Salvador!1979!2.4031!4582494!4,582,494!5.2440876081889e-07
El Salvador!1980!2.0101!4660556!4,660,556!4.31300471445896e-07
El Salvador!1981!1.8572!4734486!4,734,486!3.92270670987305e-07
El Salvador!1982!1.8088!4804671!4,804,671!3.76466983899626e-07
El Salvador!1983!1.8262!4872098!4,872,098!3.74828256738678e-07
El Salvador!1984!1.8379!4938109!4,938,109!3.72187005187613e-07
El Salvador!1985!1.9835!5003828!5,003,828!3.96396518825187e-07
El Salvador!1986!1.9598!5068961!5,068,961!3.86627555429998e-07
El Salvador!1987!2.4341!5133598!5,133,598!4.74150878194981e-07
El Salvador!1988!2.4914!5199613!5,199,613!4.79151044510428e-07
El Salvador!1989!2.5451!5269378!5,269,378!4.82998183087264e-07
El Salvador!1990!2.5488!5344226!5,344,226!4.76925938386588e-07
El Salvador!1991!3.2371!5425293!5,425,293!5.96668235245543e-07
El Salvador!1992!3.4788!5511138!5,511,138!6.3123079117235e-07
El Salvador!1993!4.0887!5597322!5,597,322!7.30474323256729e-07
El Salvador!1994!4.565!5677743!5,677,743!8.04016666481734e-07
El Salvador!1995!5.0733!5748013!5,748,013!8.82618045575053e-07
El Salvador!1996!4.5527!5806750!5,806,750!7.84035820381453e-07
El Salvador!1997!5.4293!5855226!5,855,226!9.27257120391254e-07
El Salvador!1998!5.7813!5895018!5,895,018!9.8070947366064e-07
El Salvador!1999!5.733!5928809!5,928,809!9.66973299359112e-07
El Salvador!2000!5.7413!5958794!5,958,794!9.63500332449821e-07
El Salvador!2001!6.1362!5985299!5,985,299!1.02521194012196e-06
El Salvador!2002!6.2195!6008308!6,008,308!1.03514999563937e-06
El Salvador!2003!6.6225!6029366!6,029,366!1.09837419058654e-06
El Salvador!2004!6.5802!6050297!6,050,297!1.0875829731995e-06
El Salvador!2005!6.8243!6072538!6,072,538!1.12379700217603e-06
El Salvador!2006!7.1722!6096692!6,096,692!1.17640845232136e-06
El Salvador!2007!7.5785!6122952!6,122,952!1.23771997559347e-06
El Salvador!2008!6.8185!6151776!6,151,776!1.10837910873218e-06
El Salvador!2009!6.7746!6183484!6,183,484!1.09559594558666e-06
El Salvador!2010!6.4472!6218195!6,218,195!1.03682821140218e-06
El Salvador!2011!6.03!6256242!6,256,242!9.63837396315552e-07
Equatorial Guinea!1960!0.022!252115!252,115!8.72617654641731e-08
Equatorial Guinea!1961!0.022!255100!255,100!8.62406899255194e-08
Equatorial Guinea!1962!0.022!257940!257,940!8.52911529813135e-08
Equatorial Guinea!1963!0.0256!260990!260,990!9.80880493505498e-08
Equatorial Guinea!1964!0.0256!264743!264,743!9.66975519654911e-08
Equatorial Guinea!1965!0.0293!269427!269,427!1.08749308718131e-07
Equatorial Guinea!1966!0.0256!275470!275,470!9.29320797182996e-08
Equatorial Guinea!1967!0.0256!282444!282,444!9.06374360935265e-08
Equatorial Guinea!1968!0.0293!288702!288,702!1.01488732326066e-07
Equatorial Guinea!1969!0.044!292014!292,014!1.50677707233215e-07
Equatorial Guinea!1970!0.0366!290905!290,905!1.25814269263162e-07
Equatorial Guinea!1971!0.066!284911!284,911!2.31651287595074e-07
Equatorial Guinea!1972!0.0879!274892!274,892!3.1976194287211e-07
Equatorial Guinea!1973!0.0293!262376!262,376!1.11671799249931e-07
Equatorial Guinea!1974!0.0513!249567!249,567!2.05556023031891e-07
Equatorial Guinea!1975!0.0623!238237!238,237!2.61504300339578e-07
Equatorial Guinea!1976!0.0623!228527!228,527!2.72615489635798e-07
Equatorial Guinea!1977!0.0623!220438!220,438!2.82619149148513e-07
Equatorial Guinea!1978!0.0696!215403!215,403!3.23115276946004e-07
Equatorial Guinea!1979!0.0623!215109!215,109!2.89620610946078e-07
Equatorial Guinea!1980!0.0586!220589!220,589!2.6565241240497e-07
Equatorial Guinea!1981!0.0696!232708!232,708!2.99087268164395e-07
Equatorial Guinea!1982!0.0733!250776!250,776!2.92292723386608e-07
Equatorial Guinea!1983!0.0623!272313!272,313!2.28780851446681e-07
Equatorial Guinea!1984!0.0806!293825!293,825!2.7431294137667e-07
Equatorial Guinea!1985!0.066!312772!312,772!2.11016331385162e-07
Equatorial Guinea!1986!0.0806!328255!328,255!2.45540814305951e-07
Equatorial Guinea!1987!0.0989!340942!340,942!2.90078664406263e-07
Equatorial Guinea!1988!0.1063!351776!351,776!3.02180933321204e-07
Equatorial Guinea!1989!0.1172!362355!362,355!3.23439720715873e-07
Equatorial Guinea!1990!0.1209!373851!373,851!3.2339086962453e-07
Equatorial Guinea!1991!0.2015!386418!386,418!5.21456039832513e-07
Equatorial Guinea!1992!0.2162!399625!399,625!5.41007194244604e-07
Equatorial Guinea!1993!1.031!413387!413,387!2.49403101694054e-06
Equatorial Guinea!1994!0.9651!427503!427,503!2.25752801734725e-06
Equatorial Guinea!1995!1.0603!441829!441,829!2.39979720661161e-06
Equatorial Guinea!1996!1.5372!456389!456,389!3.36817933823997e-06
Equatorial Guinea!1997!1.7495!471288!471,288!3.71216750691721e-06
Equatorial Guinea!1998!1.6613!486542!486,542!3.41450481150651e-06
Equatorial Guinea!1999!2.0524!502169!502,169!4.08707028908595e-06
Equatorial Guinea!2000!2.1286!518179!518,179!4.10784690232526e-06
Equatorial Guinea!2001!2.4507!534592!534,592!4.58424368490363e-06
Equatorial Guinea!2002!2.9708!551399!551,399!5.38775006846222e-06
Equatorial Guinea!2003!4.9289!568552!568,552!8.66921583250081e-06
Equatorial Guinea!2004!5.716!585983!585,983!9.75454919340663e-06
Equatorial Guinea!2005!4.9216!603648!603,648!8.15309584393554e-06
Equatorial Guinea!2006!5.4529!621517!621,517!8.77353314551332e-06
Equatorial Guinea!2007!5.2633!639618!639,618!8.22881782563968e-06
Equatorial Guinea!2008!4.9225!658025!658,025!7.4807188176741e-06
Equatorial Guinea!2009!5.4912!676851!676,851!8.11286383561522e-06
Equatorial Guinea!2010!5.2768!696167!696,167!7.57979048130693e-06
Equatorial Guinea!2011!5.2323!715996!715,996!7.30772238951056e-06
Eritrea!1992!0.43!3331918!3,331,918!1.29054796666665e-07
Eritrea!1993!0.63!3344626!3,344,626!1.88361867664725e-07
Eritrea!1994!0.732!3365933!3,365,933!2.17473134491982e-07
