POR,LAC,240,37,82,.451,2,9,.222,26,35,.743,18,27,45,25,10,11,12,22,102
SAS,NYK,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
SAS,NYK,240,36,75,.480,13,23,.565,20,24,.833,4,35,39,25,7,4,15,28,105
SAS,NYK,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
SAS,NYK,240,32,72,.444,3,11,.273,26,38,.684,8,33,41,12,5,1,16,25,93
WAS,ORL,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
WAS,ORL,240,36,79,.456,6,16,.375,25,34,.735,13,25,38,15,11,7,13,21,103
WAS,ORL,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
WAS,ORL,240,40,79,.506,9,18,.500,17,24,.708,11,26,37,20,7,6,15,22,106
MIN,SAC,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
MIN,SAC,240,33,80,.413,4,18,.222,11,14,.786,14,27,41,17,7,5,22,17,81
MIN,SAC,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
MIN,SAC,240,34,75,.453,6,19,.316,19,24,.792,11,29,40,17,12,4,20,16,93
DET,UTA,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
DET,UTA,240,32,77,.416,5,15,.333,32,41,.780,16,27,43,13,4,7,11,24,101
DET,UTA,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
DET,UTA,240,40,83,.482,5,10,.500,18,24,.750,13,28,41,28,4,4,14,30,103
ATL,CLE,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
ATL,CLE,265,40,77,.519,9,12,.750,15,26,.577,5,34,39,25,6,6,19,30,104
ATL,CLE,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
ATL,CLE,265,33,91,.363,6,20,.300,23,37,.622,20,27,47,18,5,10,11,26,95
PHI,IND,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
PHI,IND,240,37,83,.446,1,7,.143,11,17,.647,11,21,32,16,6,7,14,21,86
PHI,IND,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
PHI,IND,240,37,82,.451,7,18,.389,16,20,.800,19,33,52,25,7,7,21,20,97
MIN,LAL,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
MIN,LAL,240,34,81,.420,2,12,.167,18,21,.857,5,26,31,21,13,6,16,26,88
MIN,LAL,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
MIN,LAL,240,35,76,.461,5,20,.250,20,27,.741,12,32,44,22,8,8,21,18,95
HOU,MEM,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
HOU,MEM,240,28,66,.424,3,18,.167,27,30,.900,16,29,45,17,11,5,24,23,86
HOU,MEM,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
HOU,MEM,240,30,75,.400,6,20,.300,14,17,.824,13,20,33,17,5,2,19,25,80
SEA,MIA,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
SEA,MIA,240,30,70,.429,8,18,.444,19,23,.826,9,30,39,20,9,5,22,24,87
