TOR,DAL,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
TOR,DAL,240,.548,.512,36.4,75.6,55.3,53.8,4.4,9.5,10.0,100.0,120.3,114.8
CLE,GSW,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
CLE,GSW,240,.504,.483,22.9,80.0,47.0,55.6,7.2,1.9,14.4,100.0,99.2,109.5
CLE,GSW,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
CLE,GSW,240,.601,.571,20.0,77.1,53.0,66.7,11.4,6.7,15.4,100.0,109.5,99.2
DEN,HOU,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
DEN,HOU,240,.510,.494,37.2,67.3,53.3,54.1,9.7,7.8,18.7,100.0,99.9,93.5
DEN,HOU,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
DEN,HOU,240,.462,.417,32.7,62.8,46.7,58.1,16.1,3.9,16.1,100.0,93.5,99.9
